OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
7382,1509243,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6A,1081,2021/03/20 21:50:00+00
7383,1509244,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0508,2021/03/20 05:18:00+00
7384,1509245,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0412,2021/03/19 20:21:00+00
7385,1509246,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1401,2021/03/21 07:30:00+00
7386,1509248,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,6,6A,1011,2021/03/19 00:00:00+00
7387,1509252,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0606,2021/03/06 10:53:00+00
7388,1509253,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0628,2021/03/20 00:30:00+00
7389,1509255,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0626,2021/03/16 06:00:00+00
7390,1509258,5707,8,TRESPASS,602.5 PC ENTRY OF PROPERTY,4,4C,1295,2021/03/13 02:26:00+00
7391,1509263,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,2,2A,0211,2021/03/16 16:50:00+00
7392,1509265,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0886,2021/03/21 04:00:00+00
7393,1509267,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,2,2B,0531,2021/03/15 22:45:00+00
7394,1509268,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0843,2021/03/14 09:35:00+00
7395,1509269,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6A,1081,2021/03/20 17:00:00+00
7396,1509270,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0737,2021/03/16 04:56:00+00
7397,1509271,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6A,1061,2021/03/20 19:47:00+00
7398,1509272,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5A,1396,2021/03/10 17:50:00+00
7399,1509273,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1635,2021/03/19 18:31:00+00
7400,1509274,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0726,2021/03/21 10:00:00+00
7401,1509275,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2C,0615,2021/03/20 03:49:00+00
7402,1509276,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1399,2021/03/20 09:00:00+00
7403,1509277,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0704,2021/03/20 08:15:00+00
7404,1509278,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2B,0551,2021/03/20 19:00:00+00
7405,1509280,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4B,1356,2021/03/21 08:28:00+00
7406,1509281,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1296,2021/03/21 10:49:00+00
7407,1509282,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1064,2021/03/20 05:00:00+00
7408,1509283,1399,6,ASSAULT,368(B)(1) CRUELTY ELDER W/INJ,6,6D,0832,2021/03/20 18:27:00+00
7409,1509284,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2A,0236,2021/03/19 23:06:00+00
7410,1509285,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0726,2021/03/21 02:00:00+00
7411,1509286,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1001,2021/03/19 00:35:00+00
7412,1509287,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1647,2021/03/02 03:00:00+00
7413,1509288,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6A,1071,2021/03/21 04:23:00+00
7414,1509289,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0745,2021/03/17 18:35:00+00
7415,1509290,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0348,2021/03/18 07:01:00+00
7416,1509293,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1A,0123,2021/03/19 16:45:00+00
7417,1509294,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0517,2021/03/19 19:00:00+00
7418,1509295,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1359,2021/03/19 18:49:00+00
7419,1509296,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5B,1399,2021/03/19 20:05:00+00
7420,1509300,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2021/03/19 23:30:00+00
7421,1509301,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2021/02/15 23:16:00+00
7422,1509302,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0917,2021/03/21 12:30:00+00
7423,1509303,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,0985,2021/03/20 20:40:00+00
7424,1509304,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1381,2021/03/20 08:00:00+00
7425,1509305,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1143,2021/03/21 05:35:00+00
7426,1509306,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0763,2021/03/13 20:00:00+00
7427,1509307,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1147,2021/03/19 23:30:00+00
7428,1509308,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1252,2021/03/19 21:57:00+00
7429,1509310,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,4,4A,0933,2021/03/19 20:15:00+00
7430,1509330,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0506,2021/03/21 06:03:00+00
7431,1509331,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1087,2021/03/21 16:55:00+00
7432,1509334,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1015,2021/03/20 18:10:00+00
7433,1509336,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0116,2021/03/18 02:44:00+00
7434,1509337,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2A,0203,2021/03/20 16:04:00+00
7435,1509339,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0130,2021/03/21 12:25:00+00
7436,1509341,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0517,2021/03/20 07:00:00+00
7437,1509342,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0567,2021/03/21 09:55:00+00
7438,1509343,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2B,0564,2021/03/11 00:14:00+00
7439,1509344,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0623,2021/03/18 21:25:00+00
7440,1509346,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0761,2021/03/19 13:43:00+00
7441,1509351,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0553,2021/03/19 19:51:00+00
7442,1509352,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2021/03/21 05:00:00+00
7443,1509353,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0506,2021/03/19 22:54:00+00
7444,1509355,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0738,2021/03/20 08:50:00+00
7445,1509357,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1331,2021/03/17 04:24:00+00
7446,1509360,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6C,1409,2021/03/21 19:15:00+00
7447,1509361,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,5,5B,1359,2021/03/12 17:00:00+00
7448,1509362,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2A,0515,2021/03/19 20:30:00+00
7449,1509363,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1A,0305,2021/03/21 11:04:00+00
7450,1509364,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,3,3B,0767,2021/03/14 16:06:00+00
7451,1509365,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0620,2021/03/20 18:30:00+00
7452,1509367,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1653,2021/03/20 04:00:00+00
7453,1509368,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,4,4A,0905,2021/03/21 03:00:00+00
7454,1509376,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1285,2021/03/21 01:11:00+00
7455,1509380,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2A,0233,2021/03/22 03:13:00+00
7456,1509386,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,3,3A,0773,2021/03/22 05:57:00+00
7457,1509388,5202,22,WEAPON OFFENSE,25400(A)(6) CCW UNREG W/AMMO,2,2B,0522,2021/03/22 00:27:00+00
7458,1509390,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,2,2B,0564,2021/03/22 07:40:00+00
7459,1509391,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,2,2A,0503,2021/03/22 05:06:00+00
7460,1509397,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0788,2021/03/22 00:00:00+00
7461,1509398,5202,22,WEAPON OFFENSE,25400(A)(6) CCW UNREG W/AMMO,3,3M,0735,2021/03/21 23:20:00+00
7462,1509399,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6C,1147,2021/03/22 09:19:00+00
7463,1509400,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1084,2021/03/16 16:15:00+00
7464,1509401,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0221,2021/03/19 01:00:00+00
7465,1509402,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0221,2021/03/19 01:00:00+00
7466,1509403,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2C,0619,2021/03/20 01:16:00+00
7467,1509404,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0762,2021/03/19 10:25:00+00
7468,1509406,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,2,2C,0602,2021/03/22 15:28:00+00
7469,1509408,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0744,2021/03/20 02:25:00+00
7470,1509410,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0785,2021/03/21 23:00:00+00
7471,1509411,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0136,2021/03/21 05:00:00+00
7472,1509413,5403,1,TRAFFIC,23152(F) DUI DRUGS,3,3A,0765,2021/03/21 03:53:00+00
7473,1509414,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0764,2021/03/22 06:38:00+00
7474,1509415,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0563,2021/03/06 14:00:00+00
7475,1509416,5212,68,WEAPON OFFENSE,25850(A) LOADED GUN IN PUB-F,5,5A,1522,2021/03/21 01:19:00+00
7476,1509417,5403,1,TRAFFIC,23152(F) DUI DRUGS,3,3B,0716,2021/03/22 05:14:00+00
7477,1509419,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,UI,UI,UI,2021/03/21 22:23:00+00
7478,1509420,5212,55,WEAPON OFFENSE,21510 POSS SWITCHBLADE,1,1B,0444,2021/03/22 09:09:00+00
7479,1509422,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1647,2021/03/22 15:12:00+00
7480,1509425,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0517,2021/03/22 09:00:00+00
7481,1509426,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,1,1C,0436,2021/02/27 09:53:00+00
7482,1509430,2404,12,AUTO THEFT,10855 VC LSE/RENT NOT RETURNED,3,3B,0766,2021/03/17 16:07:00+00
7483,1509439,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0123,2021/03/19 08:20:00+00
7484,1509440,2310,0,LARCENY,1708 US THEFT OF MAIL,2,2B,0553,2021/02/28 19:30:00+00
7485,1509441,2310,0,LARCENY,1708 US THEFT OF MAIL,2,2C,0614,2021/03/20 01:40:00+00
7486,1509443,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0748,2021/03/20 17:01:00+00
7487,1509444,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0748,2021/03/20 17:01:00+00
7488,1509445,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0401,2021/03/22 10:51:00+00
7489,1509446,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,5,5C,1637,2021/03/20 07:00:00+00
7490,1509447,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1084,2021/03/10 18:00:00+00
7491,1509448,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0748,2021/03/20 07:00:00+00
7492,1509452,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1605,2021/03/21 15:00:00+00
7493,1509453,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0302,2021/03/22 01:00:00+00
7494,1509455,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0336,2021/03/20 15:00:00+00
7495,1509458,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,4,4B,1306,2021/03/22 02:03:00+00
7496,1509460,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,1,1C,0425,2021/03/22 01:27:00+00
7497,1509461,5299,117,WEAPON OFFENSE,22610 ILL POSS OF STUNGUN,2,2B,0556,2021/03/19 09:17:00+00
7498,1509466,7399,133,SAC CITY CODE,13.10.140 BURY/BURN IN CITY,3,3A,0785,2021/03/22 20:41:00+00
7499,1509467,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3A,0724,2021/03/22 14:03:00+00
7500,1509468,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1133,2021/03/22 18:08:00+00
7501,1509470,3501,0,NARCOTICS,11379(A)HS HALLUC-MANUFAC/TRAN,2,2B,0552,2021/03/23 00:44:00+00
7502,1509471,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2B,0564,2021/03/22 22:52:00+00
7503,1509473,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,1,1A,0102,2021/03/21 00:08:00+00
7504,1509474,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1603,2021/03/19 18:26:00+00
7505,1509475,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0935,2021/03/20 02:00:00+00
7506,1509482,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0106,2021/03/22 04:17:00+00
7507,1509484,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,6,6A,1021,2021/03/22 01:13:00+00
7508,1509485,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4A,0904,2021/03/21 07:03:00+00
7509,1509486,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,4,4C,1275,2021/03/21 08:06:00+00
7510,1509487,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3A,0762,2021/03/21 00:29:00+00
7511,1509490,1313,25,ASSAULT,368(C) CAUSE PAIN/INJ TO ELDER,6,6D,0841,2021/03/22 17:33:00+00
7512,1509491,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0937,2021/03/14 04:21:00+00
7513,1509492,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,4,4B,1356,2021/03/21 23:23:00+00
7514,1509493,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1603,2021/03/23 01:39:00+00
7515,1509495,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,1,1C,0449,2021/03/22 19:06:00+00
7516,1509504,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0564,2021/03/23 05:46:00+00
7517,1509506,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2021/03/22 17:48:00+00
7518,1509507,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0232,2021/03/21 22:04:00+00
7519,1509508,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1068,2021/03/22 21:00:00+00
7520,1509509,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1602,2021/03/22 10:18:00+00
7521,1509515,5202,24,WEAPON OFFENSE,25400(C)(6)(A) CCW-ON PER LOAD,2,2B,0523,2021/03/23 00:15:00+00
7522,1509516,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1111,2021/03/19 10:00:00+00
7523,1509517,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0876,2021/03/21 17:00:00+00
7524,1509518,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1247,2021/03/13 08:00:00+00
7525,1509519,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,4,4C,0985,2021/03/16 00:00:00+00
7526,1509521,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,6,6C,1147,2021/03/22 04:59:00+00
7527,1509522,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1C,0447,2021/03/21 09:29:00+00
7528,1509523,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1267,2021/03/22 04:15:00+00
7529,1509524,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0744,2021/03/21 10:25:00+00
7530,1509525,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0776,2021/03/22 21:30:00+00
7531,1509537,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2B,0564,2021/03/23 06:41:00+00
7532,1509538,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,2,2B,0552,2021/03/23 01:42:00+00
7533,1509544,5404,10,TRAFFIC,23153(A) DUI ALCOHOL W/INJ,1,1A,0305,2021/03/22 21:26:00+00
7534,1509546,5212,75,WEAPON OFFENSE,25850(C)(6) LOAD GUN NOT R/O-F,1,1B,0444,2021/03/20 01:36:00+00
7535,1509547,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,6,6C,1114,2021/03/22 16:47:00+00
7536,1509548,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0746,2021/03/21 03:55:00+00
7537,1509554,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0232,2021/03/20 20:05:00+00
7538,1509556,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1363,2021/03/21 17:45:00+00
7539,1509558,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2C,0603,2021/03/21 06:49:00+00
7540,1509560,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0765,2021/03/20 13:36:00+00
7541,1509567,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0338,2021/03/21 01:00:00+00
7542,1509568,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1018,2021/03/20 04:20:00+00
7543,1509569,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6E,0876,2021/03/19 21:20:00+00
7544,1509570,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1285,2021/03/21 11:40:00+00
7545,1509572,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6A,1051,2021/03/22 01:20:00+00
7546,1509573,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5B,1369,2021/03/15 19:30:00+00
7547,1509574,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0551,2021/03/20 14:30:00+00
7548,1509575,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1639,2021/03/22 20:50:00+00
7549,1509576,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1257,2021/03/23 00:00:00+00
7550,1509578,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,4,4C,1287,2021/03/22 18:33:00+00
7551,1509580,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1403,2021/03/21 02:00:00+00
7552,1509582,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0603,2021/03/20 12:25:00+00
7553,1509585,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6D,0846,2021/03/23 15:04:00+00
7554,1509587,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2B,0553,2021/03/21 00:52:00+00
7555,1509588,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0747,2021/03/18 05:00:00+00
7556,1509589,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1018,2021/03/22 22:10:00+00
7557,1509590,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0905,2021/03/20 01:30:00+00
7558,1509591,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2021/03/13 05:30:00+00
7559,1509592,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0841,2021/03/20 00:15:00+00
7560,1509593,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2021/03/21 01:40:00+00
7561,1509594,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2021/03/12 01:33:00+00
7562,1509595,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0434,2021/03/21 21:00:00+00
7563,1509596,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0905,2021/03/19 22:25:00+00
7564,1509598,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,1203,2021/03/21 03:30:00+00
7565,1509600,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0614,2021/03/22 17:00:00+00
7566,1509601,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0716,2021/03/21 05:00:00+00
7567,1509603,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0736,2021/03/19 18:45:00+00
7568,1509604,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0908,2021/03/19 22:00:00+00
7569,1509605,2310,0,LARCENY,1708 US THEFT OF MAIL,3,3A,0765,2021/03/22 12:12:00+00
7570,1509606,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,5,5C,1624,2021/03/21 06:35:00+00
7571,1509607,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1A,0336,2021/03/19 19:30:00+00
7572,1509608,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3M,0745,2021/03/19 07:00:00+00
7573,1509609,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0768,2021/03/16 17:00:00+00
7574,1509610,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0774,2021/03/21 06:00:00+00
7575,1509611,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1251,2021/03/22 18:30:00+00
7576,1509612,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1258,2021/03/22 13:30:00+00
7577,1509615,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0103,2021/03/23 15:55:00+00
7578,1509618,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6A,1011,2021/03/20 00:00:00+00
7579,1509619,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6E,0898,2021/03/22 07:00:00+00
7580,1509620,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6E,0876,2021/03/21 18:00:00+00
7581,1509621,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,4,4C,1296,2021/03/20 07:05:00+00
7582,1509622,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0305,2021/03/21 14:25:00+00
7583,1509623,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0619,2021/03/21 21:00:00+00
7584,1509624,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0418,2021/03/22 05:00:00+00
7585,1509625,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0543,2021/03/21 23:00:00+00
7586,1509626,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1606,2021/03/21 00:14:00+00
7587,1509627,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0909,2021/03/20 22:26:00+00
7588,1509628,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0777,2021/03/21 01:14:00+00
7589,1509629,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1019,2021/03/23 07:00:00+00
7590,1509630,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4A,0906,2021/03/22 00:02:00+00
7591,1509631,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1404,2021/03/03 03:08:00+00
7592,1509632,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0537,2021/03/10 22:25:00+00
7593,1509633,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6C,1146,2021/03/15 17:49:00+00
7594,1509634,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6E,0877,2021/03/23 15:19:00+00
7595,1509635,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,3,3B,0738,2021/03/23 14:02:00+00
7596,1509636,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5C,1647,2021/03/23 14:49:00+00
7597,1509640,5499,451,TRAFFIC,14601.1(A) SUSP LIC-OTHER,1,1B,0444,2021/03/23 16:35:00+00
7598,1509641,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2021/03/23 18:19:00+00
7599,1509644,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1141,2021/01/31 20:00:00+00
7600,1509645,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0946,2021/03/16 23:16:00+00
7601,1509646,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1623,2021/03/23 02:50:00+00
7602,1509647,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6C,1445,2021/03/11 07:52:00+00
