OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
27169,1409873,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5B,1603,2019/09/14 01:00:00+00
27170,1409874,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,0976,2019/09/16 19:55:00+00
27171,1409878,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1369,2019/09/12 21:15:00+00
27172,1409879,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1391,2019/09/10 19:20:00+00
27173,1409880,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5A,1393,2019/09/13 06:30:00+00
27174,1409881,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1634,2019/09/13 14:10:00+00
27175,1409885,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1399,2019/09/14 00:45:00+00
27176,1409886,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6A,1042,2019/08/26 14:00:00+00
27177,1409887,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1052,2019/09/16 00:00:00+00
27178,1409889,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0707,2019/09/16 20:30:00+00
27179,1409890,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0504,2019/09/16 05:30:00+00
27180,1409893,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,1326,2019/09/16 01:00:00+00
27181,1409895,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1443,2019/09/02 07:00:00+00
27182,1409898,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0976,2019/09/11 14:54:00+00
27183,1409899,0999,11,HOMICIDE,664/187(A) ATTEMPTED HOMICIDE,6,6B,1421,2019/09/16 16:30:00+00
27184,1409903,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1038,2019/09/16 14:58:00+00
27185,1409904,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0748,2019/09/17 00:55:00+00
27186,1409907,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0905,2019/09/13 09:56:00+00
27187,1409908,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0726,2019/09/17 03:23:00+00
27188,1409909,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0543,2019/09/17 04:23:00+00
27189,1409910,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1B,0421,2019/09/10 05:52:00+00
27190,1409911,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5B,1602,2019/09/16 22:04:00+00
27191,1409913,7000,99,SAC CITY CODE,SAC CITY CODE VIOLATION-INFRAC,6,6E,0898,2019/09/17 05:57:00+00
27192,1409914,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2019/09/16 13:51:00+00
27193,1409916,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,3,3B,0747,2019/09/17 06:35:00+00
27194,1409919,5707,0,PRIVACY,602 PC TRESPASS,6,6D,0851,2019/09/17 03:19:00+00
27195,1409922,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2B,0543,2019/09/17 01:56:00+00
27196,1409923,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0106,2019/09/17 01:57:00+00
27197,1409924,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0988,2019/09/16 14:00:00+00
27198,1409925,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2B,0563,2019/09/17 01:24:00+00
27199,1409926,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0136,2019/09/03 14:39:00+00
27200,1409927,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0614,2019/09/09 01:00:00+00
27201,1409928,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4A,0907,2019/09/14 07:00:00+00
27202,1409929,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0785,2019/09/06 16:20:00+00
27203,1409930,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1421,2019/09/17 00:46:00+00
27204,1409931,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0726,2019/09/07 17:52:00+00
27205,1409932,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0557,2019/09/13 22:28:00+00
27206,1409933,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1251,2019/09/17 05:45:00+00
27207,1409934,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,0877,2019/09/15 03:35:00+00
27208,1409935,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,4,4B,0958,2019/09/17 08:12:00+00
27209,1409936,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0449,2019/09/17 07:33:00+00
27210,1409941,5707,0,PRIVACY,602 PC TRESPASS,5,5B,1603,2019/09/16 23:09:00+00
27211,1409942,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0502,2019/09/17 04:30:00+00
27212,1409943,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6C,1441,2019/09/16 23:35:00+00
27213,1409944,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0537,2019/09/16 21:45:00+00
27214,1409946,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,6,6B,1084,2019/09/14 01:00:00+00
27215,1409949,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1A,0333,2019/09/02 02:00:00+00
27216,1409950,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,6,6E,0888,2019/09/16 19:00:00+00
27217,1409951,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0725,2019/09/15 23:00:00+00
27218,1409952,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1015,2019/09/16 15:01:00+00
27219,1409953,2305,1,LARCENY,487(A) GRAND THEFT-CLOUT-UNLOC,5,5B,1358,2019/09/10 10:40:00+00
27220,1409956,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2B,0551,2019/08/16 15:40:00+00
27221,1409957,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3A,0763,2019/08/16 08:08:00+00
27222,1409958,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1052,2019/08/16 17:00:00+00
27223,1409959,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0507,2019/08/16 15:46:00+00
27224,1409960,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,6,6C,1131,2019/09/16 19:00:00+00
27225,1409962,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2019/09/17 03:30:00+00
27226,1409964,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0944,2019/08/16 23:40:00+00
27227,1409965,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0325,2019/08/17 00:10:00+00
27228,1409966,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0957,2019/09/17 01:00:00+00
27229,1409968,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0512,2019/09/17 03:00:00+00
27230,1409969,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2019/08/17 03:30:00+00
27231,1409976,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4A,0903,2019/09/15 07:00:00+00
27232,1409977,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0563,2019/09/15 22:16:00+00
27233,1409978,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1147,2019/08/17 08:45:00+00
27234,1409979,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0507,2019/08/17 15:00:00+00
27235,1409980,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1086,2019/08/17 18:07:00+00
27236,1409981,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0905,2019/08/18 01:14:00+00
27237,1409982,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0783,2019/09/17 09:18:00+00
27238,1409983,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0747,2019/09/16 23:29:00+00
27239,1409984,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6C,1405,2019/09/16 17:28:00+00
27240,1409985,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0734,2019/09/17 16:01:00+00
27241,1409991,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0517,2019/09/16 16:36:00+00
27242,1409992,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6C,1403,2019/09/16 04:21:00+00
27243,1409994,2999,36,VANDALISM,594(A)(3) VANDALISM-DESTROY,2,2A,0505,2019/09/17 22:00:00+00
27244,1409996,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0436,2019/09/17 05:17:00+00
27245,1409997,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0787,2019/09/17 05:30:00+00
27246,1409998,5202,12,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-MIS,UI,UI,UI,2019/09/17 07:35:00+00
27247,1410001,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,6,6B,1087,2019/09/17 17:30:00+00
27248,1410003,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0614,2019/09/17 11:59:00+00
27249,1410004,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,2,2C,0567,2019/09/17 14:43:00+00
27250,1410005,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,4,4A,0918,2019/09/17 14:00:00+00
27251,1410008,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0701,2019/09/16 20:50:00+00
27252,1410009,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1424,2019/09/16 23:00:00+00
27253,1410010,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0888,2019/09/16 22:00:00+00
27254,1410011,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1399,2019/08/24 12:41:00+00
27255,1410012,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0508,2019/09/17 02:09:00+00
27256,1410015,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4A,0909,2019/09/17 03:40:00+00
27257,1410016,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6D,0841,2019/09/17 08:27:00+00
27258,1410017,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1081,2019/08/27 14:14:00+00
27259,1410022,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1411,2019/09/16 19:02:00+00
27260,1410023,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0937,2019/09/06 19:35:00+00
27261,1410024,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1351,2019/09/06 23:40:00+00
27262,1410027,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0905,2019/09/16 00:45:00+00
27263,1410029,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1606,2019/09/16 21:30:00+00
27264,1410030,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1634,2019/09/14 03:00:00+00
27265,1410031,1315,22,AGG ASSAULT,245(B) PC AWDW SEMIAUTO FIREAR,2,2B,0552,2019/09/16 02:28:00+00
27266,1410032,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,6,6A,1022,2019/09/16 16:49:00+00
27267,1410033,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5B,1614,2019/09/16 03:10:00+00
27268,1410034,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0734,2019/09/18 00:16:00+00
27269,1410036,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6B,1088,2019/09/15 17:53:00+00
27270,1410037,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5C,1634,2019/09/16 15:28:00+00
27271,1410038,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0564,2019/09/17 00:32:00+00
27272,1410039,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0508,2019/09/17 02:07:00+00
27273,1410040,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0523,2019/09/17 17:15:00+00
27274,1410046,1212,0,ROBBERY,215(A) PC CARJACKING,2,2B,0564,2019/09/17 06:52:00+00
27275,1410049,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0742,2019/09/18 02:47:00+00
27276,1410050,3699,24,SEX REGISTRATI,290.013 FAIL TO REG-CHG ADDR,4,4C,0985,2019/09/18 01:12:00+00
27277,1410051,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,2,2B,0546,2019/09/17 21:41:00+00
27278,1410052,2308,1,LARCENY,487(A) GRAND THEFT-INSIDE,5,5B,1621,2019/09/17 19:39:00+00
27279,1410054,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0741,2019/09/17 03:59:00+00
27280,1410055,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0606,2019/09/15 14:06:00+00
27281,1410059,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,5,5B,1616,2019/09/13 05:00:00+00
27282,1410061,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0625,2019/09/05 00:04:00+00
27283,1410062,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5B,1602,2019/09/13 22:52:00+00
27284,1410064,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1402,2019/09/18 03:02:00+00
27285,1410066,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1032,2019/09/14 17:00:00+00
27286,1410068,2304,0,LARCENY,484 PC PETTY THEFT AUTO PART,1,1A,0103,2019/09/12 07:00:00+00
27287,1410069,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1399,2019/09/14 00:50:00+00
27288,1410070,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1647,2019/09/14 00:00:00+00
27289,1410071,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0843,2019/09/11 07:00:00+00
27290,1410072,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,1304,2019/09/14 05:45:00+00
27291,1410074,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0734,2019/09/17 08:19:00+00
27292,1410075,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2019/09/14 06:45:00+00
27293,1410077,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1441,2019/09/17 14:16:00+00
27294,1410078,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0767,2019/09/14 01:30:00+00
27295,1410082,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,1225,2019/09/18 01:37:00+00
27296,1410083,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0564,2019/09/17 23:05:00+00
27297,1410085,1212,0,ROBBERY,215(A) PC CARJACKING,2,2C,0602,2019/09/18 02:49:00+00
27298,1410086,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1101,2019/09/12 22:20:00+00
27299,1410089,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0716,2019/09/14 06:00:00+00
27300,1410090,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2019/09/17 03:45:00+00
27301,1410092,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0619,2019/09/17 03:00:00+00
27302,1410093,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/09/13 02:00:00+00
27303,1410094,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0898,2019/09/14 16:00:00+00
27304,1410095,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0787,2019/09/14 03:30:00+00
27305,1410096,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2B,0564,2019/09/18 05:03:00+00
27306,1410098,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0906,2019/09/15 19:05:00+00
27307,1410099,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0748,2019/09/14 06:15:00+00
27308,1410100,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0906,2019/09/13 17:00:00+00
27309,1410101,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0716,2019/09/14 09:37:00+00
27310,1410103,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0422,2019/09/16 06:25:00+00
27311,1410104,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0508,2019/09/17 15:05:00+00
27312,1410105,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0327,2019/09/14 18:30:00+00
27313,1410106,5213,5,WEAPON OFFENSE,246.3(A) NEGL DISCH FIREARM-F,2,2B,0551,2019/09/18 02:31:00+00
27314,1410107,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,0985,2019/08/25 18:10:00+00
27315,1410108,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1267,2019/06/26 13:00:00+00
27316,1410109,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0898,2019/09/15 01:10:00+00
27317,1410110,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5A,1386,2019/09/18 02:04:00+00
27318,1410111,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1634,2019/09/17 23:09:00+00
27319,1410112,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0328,2019/09/14 15:00:00+00
27320,1410113,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0144,2019/09/15 15:00:00+00
27321,1410114,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2019/09/12 06:15:00+00
27322,1410117,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,3,3A,0715,2019/09/13 16:00:00+00
27323,1410119,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1011,2019/09/11 02:20:00+00
27324,1410121,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0725,2019/09/15 09:20:00+00
27325,1410123,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0763,2019/09/16 01:00:00+00
27326,1410126,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0435,2019/09/15 22:30:00+00
27327,1410128,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0421,2019/09/14 04:00:00+00
27328,1410129,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/09/16 15:03:00+00
27329,1410131,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0746,2019/09/15 08:45:00+00
27330,1410132,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3M,0734,2019/09/17 00:01:00+00
27331,1410134,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4B,1326,2019/09/16 00:30:00+00
27332,1410135,2999,34,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,2,2C,0614,2019/09/15 07:00:00+00
27333,1410136,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0706,2019/09/16 21:21:00+00
27334,1410137,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0525,2019/09/14 17:20:00+00
27335,1410138,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,6,6B,1035,2019/09/10 00:00:00+00
27336,1410139,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0412,2019/09/14 02:30:00+00
27337,1410140,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0446,2019/09/08 05:00:00+00
27338,1410141,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0307,2019/09/13 03:20:00+00
27339,1410142,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0916,2019/09/14 05:30:00+00
27340,1410144,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0715,2019/09/18 07:00:00+00
27341,1410148,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,1105,2019/09/12 01:00:00+00
27342,1410149,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0763,2019/09/09 05:00:00+00
27343,1410152,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1441,2019/09/10 21:45:00+00
27344,1410153,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0402,2019/09/16 01:00:00+00
27345,1410154,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0522,2019/09/16 00:02:00+00
27346,1410157,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0746,2019/09/12 06:40:00+00
27347,1410159,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0213,2019/09/16 15:00:00+00
27348,1410160,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0511,2019/09/18 07:00:00+00
27349,1410161,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0213,2019/09/16 15:00:00+00
27350,1410162,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0745,2019/09/18 05:30:00+00
27351,1410167,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0785,2019/09/14 05:00:00+00
27352,1410168,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0231,2019/09/14 05:30:00+00
27353,1410169,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1087,2019/09/14 19:15:00+00
27354,1410170,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1265,2019/09/18 02:30:00+00
27355,1410174,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,6,6B,1067,2019/09/13 05:30:00+00
27356,1410177,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,1,1B,0422,2019/09/18 06:59:00+00
27357,1410180,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4B,1346,2019/08/10 21:20:00+00
27358,1410181,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1404,2019/09/12 05:50:00+00
27359,1410182,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3B,0766,2019/09/16 19:18:00+00
27360,1410183,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,1,1A,0104,2019/08/23 15:00:00+00
27361,1410185,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1639,2019/09/18 16:15:00+00
27362,1410186,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0543,2019/09/15 03:30:00+00
27363,1410189,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1406,2019/05/30 19:00:00+00
27364,1410190,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,1,1A,0301,2019/08/25 15:00:00+00
27365,1410191,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,1101,2019/09/17 23:20:00+00
27366,1410193,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1022,2019/09/18 11:20:00+00
27367,1410194,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1612,2019/09/17 07:00:00+00
27368,1410195,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1265,2019/09/18 02:30:00+00
27369,1410196,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,6,6C,1441,2019/09/18 12:39:00+00
27370,1410197,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1022,2019/09/18 05:00:00+00
27371,1410200,2502,01,FORGERY,470(A) PC FORGE ID/DL W/INTENT,4,4B,0978,2019/09/18 10:00:00+00
27372,1410203,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,5,5B,1369,2019/06/20 16:00:00+00
27373,1410206,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0763,2019/09/12 05:00:00+00
27374,1410207,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1351,2019/09/08 06:10:00+00
27375,1410208,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5B,1603,2019/09/13 11:00:00+00
27376,1410210,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1084,2019/09/18 11:30:00+00
27377,1410211,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0726,2019/09/15 01:00:00+00
27378,1410212,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0401,2019/09/15 23:00:00+00
27379,1410213,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,1,1A,0338,2019/09/14 16:15:00+00
27380,1410214,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4C,1275,2019/09/09 17:59:00+00
27381,1410215,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,1,1B,0422,2019/09/18 21:19:00+00
27382,1410216,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0505,2019/09/10 14:22:00+00
27383,1410218,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,5,5B,1621,2019/09/18 14:51:00+00
27384,1410221,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0106,2019/09/11 03:31:00+00
27385,1410222,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1296,2019/09/14 19:00:00+00
27386,1410223,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1391,2019/09/13 21:13:00+00
27387,1410224,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,4,4B,1354,2019/09/18 15:24:00+00
27388,1410225,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,6,6C,1427,2019/09/18 07:29:00+00
27389,1410226,2399,0,THEFT,22435.2(A) BP POSS SHOP CART,3,3M,0734,2019/09/18 19:02:00+00
27390,1410227,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0734,2019/09/18 19:26:00+00
27391,1410233,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,5,5A,1522,2019/09/15 01:03:00+00
27392,1410235,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0764,2019/08/31 10:21:00+00
27393,1410236,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0764,2019/08/31 10:21:00+00
27394,1410237,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0764,2019/08/31 10:21:00+00
