FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
32059,1278809,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5A,1504,2017/11/07 07:31:00
32060,1278811,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2017/11/16 03:30:00
32061,1278812,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0734,2017/11/14 23:45:00
32062,1278813,5499,143,TRAFFIC,2800.2(A) VC EVADE RECKLES-FEL,6,6A,1014,2017/11/14 23:48:00
32063,1278815,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2017/11/14 15:00:00
32064,1278821,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0526,2017/11/11 21:00:00
32065,1278822,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,3,3A,0701,2017/11/15 03:40:00
32066,1278823,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,6,6E,0888,2017/11/15 08:03:00
32067,1278824,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0553,2017/11/12 08:00:59
32068,1278825,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,4,4B,0969,2017/11/15 11:00:00
32069,1278826,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2C,0603,2017/11/15 03:00:00
32070,1278828,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0726,2017/11/15 08:23:00
32071,1278830,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1264,2017/05/16 21:59:59
32072,1278831,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1405,2017/10/14 14:36:59
32073,1278832,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,3,3A,0709,2017/11/15 17:39:59
32074,1278833,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0726,2017/11/15 08:23:00
32075,1278834,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0987,2017/10/14 22:59:00
32076,1278836,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0774,2017/09/25 07:01:00
32077,1278838,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0541,2017/11/15 13:30:00
32078,1278842,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0785,2017/11/15 17:00:00
32079,1278843,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,UI,UI,UI,2017/11/15 17:00:00
32080,1278844,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0145,2017/11/16 19:40:00
32081,1278853,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1A,0123,2017/11/15 21:17:00
32082,1278855,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0221,2017/11/15 21:46:00
32083,1278857,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5C,1635,2017/11/15 22:01:00
32084,1278859,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1251,2017/11/04 21:00:00
32085,1278861,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1152,2017/11/15 22:08:00
32086,1278864,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1B,0404,2017/11/15 23:22:00
32087,1278867,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0564,2017/11/15 23:34:00
32088,1278869,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,6,6B,1019,2017/11/15 23:35:59
32089,1278285,5400,3,TRAFFIC,TRAFFIC ACCIDENT-FATAL,2,2C,0568,2017/11/14 14:28:00
32090,1278571,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0766,2017/10/23 14:25:00
32091,1278502,2399,2,LARCENY,484 PC PETTY THEFT,1,1C,0449,2017/11/13 17:45:00
32092,1278660,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1B,0444,2017/11/16 00:20:00
32093,1278155,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2017/11/11 00:00:00
32094,1278396,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6E,0877,2017/11/14 00:43:00
32095,1278091,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0905,2017/11/07 03:00:00
32096,1278397,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,3,3B,0767,2017/11/14 01:31:59
32097,1278286,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0526,2017/11/12 17:50:00
32098,1278572,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2017/11/11 06:30:00
32099,1278504,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,0423,2017/11/03 07:15:00
32100,1278661,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0735,2017/11/16 03:23:00
32101,1278156,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,6,6D,0855,2017/11/09 03:01:59
32102,1278573,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0841,2017/11/09 10:25:00
32103,1278662,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2017/11/11 01:09:59
32104,1278092,2304,1,LARCENY,487(A) GRAND THEFT-AUTO PARTS,4,4C,1301,2017/11/07 15:59:59
32105,1278398,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6D,0841,2017/11/15 07:59:00
32106,1278290,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0785,2017/11/14 03:00:00
32107,1278505,7399,151,SAC CITY CODE,5.116.210 PANHANDLING,4,4A,0937,2017/11/12 00:19:00
32108,1278158,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0726,2017/11/09 18:20:00
32109,1278574,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0927,2017/11/14 09:45:00
32110,1278664,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0301,2017/11/11 00:30:00
32111,1278093,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1396,2017/10/12 00:04:59
32112,1278402,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1B,0444,2017/11/15 01:54:59
32113,1278292,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,6,6A,1011,2017/11/14 07:41:00
32114,1278506,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0785,2017/11/11 07:30:00
32115,1278159,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2017/10/31 00:04:59
32116,1278576,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0620,2017/11/15 02:00:00
32117,1278667,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0564,2017/11/04 23:39:59
32118,1278094,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0233,2017/10/12 15:20:59
32119,1278405,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0615,2017/11/15 00:30:00
32120,1278294,2099,3,ARSON,451(C) PC ARSON STRUC/LAND,5,5B,1621,2017/11/13 14:58:00
32121,1278508,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2017/11/13 10:17:00
32122,1278160,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1409,2017/11/05 18:14:59
32123,1278577,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0509,2017/11/13 22:44:59
32124,1278668,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1294,2017/11/14 11:29:59
32125,1278095,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1311,2017/10/12 02:03:59
32126,1278407,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0625,2017/11/14 04:30:00
32127,1278295,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,4,4C,1286,2017/11/13 18:59:59
32128,1278515,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2017/11/15 03:59:59
32129,1278161,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1386,2017/11/13 03:00:00
32130,1278578,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0913,2017/11/14 05:00:00
32131,1278671,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6E,0898,2017/11/14 03:59:59
32132,1278096,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1343,2017/11/07 02:00:00
32133,1278408,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1279,2017/11/13 08:00:00
32134,1278296,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,5,5A,1522,2017/11/13 07:47:00
32135,1278516,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6D,0846,2017/11/15 06:20:59
32136,1278162,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0502,2017/11/08 15:32:00
32137,1278579,2399,31,LARCENY,487(D)(2) GRAND THFT GUN >$950,3,3A,0776,2017/11/15 21:00:00
32138,1278672,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,0111,2017/11/11 00:14:59
32139,1278098,2501,2,FORGERY,473(B) FORGERY CHECKS < $950,2,2B,0564,2017/07/17 18:59:59
32140,1278416,2999,031,VANDALISM,594(B)(1) VAND/METL THFT >$400,3,3M,0744,2017/11/14 22:54:00
32141,1278297,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1602,2017/11/13 03:59:59
32142,1278517,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6E,0898,2017/11/11 15:40:00
32143,1278163,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2B,0531,2017/11/10 08:00:00
32144,1278580,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0937,2017/11/15 00:40:59
32145,1278674,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0835,2017/11/05 03:27:59
32146,1278099,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0615,2017/10/12 16:15:59
32147,1278419,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2B,0564,2017/11/14 23:29:00
32148,1278298,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5A,1398,2017/11/10 02:00:00
32149,1278518,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0239,2017/10/12 02:05:00
32150,1278165,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0616,2017/11/13 01:30:00
32151,1278584,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1401,2017/10/28 18:30:00
32152,1278585,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,4,4C,1259,2017/11/09 14:00:00
32153,1278586,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1C,0425,2017/11/12 02:29:59
32154,1278587,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0727,2017/11/03 17:15:00
32155,1278588,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4C,1258,2017/11/01 08:35:00
32156,1278589,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0223,2017/11/14 11:48:59
32157,1278590,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1531,2017/11/13 15:30:00
32158,1278591,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0855,2017/11/14 03:00:00
32159,1278592,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0508,2017/11/12 20:39:59
32160,1278594,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0786,2017/11/06 14:00:00
32161,1278595,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1258,2017/11/14 20:35:00
32162,1278598,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0440,2017/11/13 08:50:00
32163,1278599,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,6,6B,1088,2017/11/15 11:41:00
32164,1278601,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0444,2017/09/07 15:00:00
32165,1278603,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0855,2017/11/13 05:10:59
32166,1278604,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0226,2017/11/16 00:30:00
32167,1278606,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1654,2017/11/13 22:30:00
32168,1278608,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0822,2017/10/30 15:20:00
32169,1278616,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0222,2017/11/10 05:00:00
32170,1278624,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1391,2017/11/13 16:15:59
32171,1278626,3560,1,NARCOTICS,11359 HS POSS FOR SALE MARIJ,2,2C,0613,2017/11/15 05:15:00
32172,1278629,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,5,5A,1364,2017/11/15 16:05:00
32173,1278630,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,4,4B,1346,2017/11/15 17:16:59
32174,1278631,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6E,1101,2017/11/15 17:19:00
32175,1278633,3560,4,NARCOTICS,11359(C) POSS MARIJ FOR SALE-F,3,3M,0744,2017/11/15 17:47:00
32176,1278635,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,6,6B,1421,2017/11/15 18:30:59
32177,1278636,5299,115,WEAPON OFFENSE,20150(A) ALTER IMITATION GUN,6,6E,0877,2017/11/15 19:12:00
32178,1278638,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2B,0556,2017/11/15 20:32:59
32179,1278640,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1401,2017/11/15 21:01:59
32180,1278647,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6A,1041,2017/11/07 23:50:00
32181,1278648,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0564,2017/11/14 03:45:00
32182,1278649,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1294,2017/11/14 08:58:00
32183,1278650,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1111,2017/11/14 16:01:00
32184,1278651,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,UI,UI,UI,2017/11/15 00:14:59
32185,1278652,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1086,2017/11/13 16:09:00
32186,1278420,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,2,2A,0223,2017/11/15 04:02:59
32187,1278676,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0505,2017/11/06 23:29:59
32188,1278519,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6A,1001,2017/01/31 22:05:00
32189,1278166,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,3,3B,0746,2017/11/13 03:40:00
32190,1278100,2310,1,LARCENY,530.5(E) PC THEFT OF MAIL,2,2C,0626,2017/10/26 15:00:00
32191,1278299,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1111,2017/11/13 08:00:00
32192,1278424,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0568,2017/11/15 01:18:59
32193,1278677,2604,43,FRAUD,530.5(A) GET CRED W/OTH ID-MIS,3,3B,0746,2017/10/28 06:14:59
32194,1278520,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0721,2017/10/14 15:00:00
32195,1278167,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1624,2017/11/13 18:59:59
32196,1278101,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6A,1071,2017/10/12 00:55:00
32197,1278301,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,2,2C,0616,2017/11/14 01:15:59
32198,1278426,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0553,2017/11/15 03:55:00
32199,1278682,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0509,2017/11/06 04:53:00
32200,1278521,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0721,2017/11/11 14:05:00
32201,1278522,7399,70,SAC CITY CODE,13.10.160 TFT/REMOVE RECYCLABL,4,4C,1292,2017/11/13 15:14:59
32202,1278524,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0728,2017/11/07 02:15:00
32203,1278525,2799,4,EMBEZZLEMENT,508 PC EMBEZZLEMENT/EMPLOYEE,2,2B,0556,2017/11/15 21:27:59
32204,1278526,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0724,2017/11/15 05:51:59
32205,1278527,2606,2,FRAUD,476A(A) NSF CHECKS < $950,5,5B,1359,2017/10/13 19:15:00
32206,1278528,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0702,2017/11/14 00:00:00
32207,1278530,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0725,2017/11/15 06:14:59
32208,1278531,2099,3,ARSON,451(C) PC ARSON STRUC/LAND,6,6D,0831,2017/11/14 09:49:00
32209,1278535,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3B,0746,2017/11/15 02:15:00
32210,1278537,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1351,2017/11/13 07:44:59
32211,1278539,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0874,2017/09/01 15:00:00
32212,1278540,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1B,0478,2017/11/11 00:30:00
32213,1278541,2310,0,LARCENY,1708 US THEFT OF MAIL,5,5B,1603,2017/09/01 02:29:59
32214,1278544,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1C,0405,2017/11/15 15:20:59
32215,1278546,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6C,1443,2017/11/12 04:05:00
32216,1278548,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1446,2017/09/15 15:00:00
32217,1278551,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0904,2017/11/14 06:00:00
32218,1278552,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0768,2017/11/14 05:00:00
32219,1278554,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0847,2017/11/03 20:55:00
32220,1278555,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3A,0782,2017/11/14 03:45:00
32221,1278556,2604,59,FRAUD,530.5(C)(3) POSS ID OF 10+,2,2B,0563,2017/11/15 00:32:00
32222,1278557,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0626,2017/11/13 06:59:59
32223,1278558,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0625,2017/11/14 13:20:00
32224,1278559,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,0876,2017/11/13 04:05:00
32225,1278560,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1B,0444,2017/11/15 02:21:00
32226,1278561,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4C,1274,2017/11/14 14:29:59
32227,1278102,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0916,2017/10/13 03:42:00
32228,1278684,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,3,3B,0737,2017/11/14 06:59:59
32229,1278174,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,4,4A,0907,2017/11/13 16:22:59
32230,1278316,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4A,0965,2017/11/08 20:26:59
32231,1278427,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,4,4C,0985,2017/11/15 01:20:00
32232,1278103,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1602,2017/10/12 23:45:00
32233,1278685,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5A,1393,2017/11/06 04:18:59
32234,1278183,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1077,2017/11/13 09:45:00
32235,1278318,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6E,0888,2017/11/11 03:30:00
32236,1278430,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1606,2017/11/15 02:00:59
32237,1278106,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,6,6B,1084,2017/11/13 09:08:00
32238,1278690,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1264,2017/11/15 05:06:00
32239,1278191,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0336,2017/11/10 02:00:00
32240,1278326,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0619,2017/11/11 03:00:00
32241,1278431,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6C,1441,2017/11/15 02:15:00
32242,1278107,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0401,2017/10/13 06:11:00
32243,1278714,5202,13,WEAPON OFFENSE,25400(A)(2) CCW ON PERSON-FEL,5,5C,1623,2017/11/15 20:03:00
32244,1278195,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0447,2017/11/13 16:41:00
32245,1278339,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0527,2017/11/09 22:31:59
32246,1278432,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0440,2017/11/14 15:00:00
32247,1278108,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0776,2017/11/13 09:33:00
32248,1278715,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1067,2017/11/15 10:27:00
32249,1278200,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0409,2017/11/13 21:30:59
32250,1278201,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0784,2017/11/09 06:49:59
32251,1278203,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2B,0541,2017/11/14 01:53:00
32252,1278204,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6E,1116,2017/11/13 18:59:59
32253,1278206,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4C,1251,2017/11/13 13:30:00
32254,1278207,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0846,2017/10/24 15:59:59
32255,1278208,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0514,2017/11/09 08:10:00
32256,1278209,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0765,2017/11/13 15:30:00
32257,1278210,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0409,2017/11/12 19:57:59
32258,1278211,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0440,2017/11/12 03:49:59
32259,1278213,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0877,2017/11/07 06:59:59
32260,1278214,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2017/11/11 07:30:00
32261,1278215,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,1102,2017/11/06 01:46:00
32262,1278223,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,5,5A,1363,2017/11/13 09:36:00
32263,1278224,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1654,2017/11/13 22:50:00
32264,1278225,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1605,2017/11/14 00:29:00
32265,1278226,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,2,2A,0239,2017/11/14 01:21:00
32266,1278227,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6D,0855,2017/11/14 08:39:00
32267,1278230,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4A,0908,2017/11/14 06:26:00
32268,1278232,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2017/11/14 05:29:59
32269,1278233,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2017/11/14 03:58:00
32270,1278234,7399,37,SAC CITY CODE,9.16.130 LOITER MUNI PKG LOT,3,3M,0745,2017/11/14 00:04:00
32271,1278235,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3M,0751,2017/11/13 05:06:00
32272,1278237,5707,0,PRIVACY,602 PC TRESPASS,6,6B,1007,2017/11/14 03:36:59
32273,1278238,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0703,2017/11/14 03:07:00
32274,1278242,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,5,5B,1614,2017/11/13 22:49:00
32275,1278245,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1404,2017/11/13 00:00:00
32276,1278246,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,3,3A,0712,2017/11/14 03:43:00
32277,1278247,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3B,0736,2017/11/14 04:53:00
32278,1278252,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0606,2017/11/14 03:00:00
32279,1278340,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0715,2017/11/13 08:00:00
32280,1278433,4004,0,SEXUAL OFFENSE,647(B) PC PROSTITUTION,2,2B,0564,2017/10/06 02:47:00
32281,1278716,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5C,1623,2017/11/15 10:34:59
32282,1278109,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1616,2017/11/13 08:00:00
32283,1278342,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1406,2017/10/23 06:59:59
32284,1278434,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1142,2017/11/14 00:00:00
32285,1278719,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6D,0841,2017/11/16 04:44:59
32286,1278111,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,1116,2017/11/11 23:00:00
32287,1278343,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0309,2017/11/14 03:30:00
32288,1278435,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1647,2017/11/09 17:05:00
32289,1278720,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0731,2017/11/16 05:41:00
32290,1278113,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0523,2017/10/12 12:43:00
32291,1278344,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1251,2017/11/14 05:35:00
